datetime,ptf_kesinlesmis,ptf_interim,smf,load_forecast_plan,real_time_consumption,wind_generation,solar_generation,hydro_dam_generation,usd_try,grf_tl
2023-02-28 04:00:00,2500.0,301.75,2768.0,30880.0,31332.38,3211.24,0.0,2114.61,18.8869,10244.87
2023-02-28 05:00:00,2781.87,301.75,2781.87,29871.0,30141.05,3023.77,0.0,981.22,18.8869,10244.87
2023-02-28 06:00:00,2699.99,301.75,2699.99,29372.0,29331.09,2844.12,0.0,622.78,18.8869,10244.87
2023-02-28 07:00:00,2782.82,301.75,2052.0,29272.0,29408.56,2619.35,0.0,355.15,18.8869,10244.87
2023-02-28 08:00:00,2887.01,301.75,2052.0,29647.0,29714.85,2424.23,0.23,448.92,18.8869,10244.87
2023-02-28 09:00:00,3200.0,301.75,2352.0,30801.0,30729.63,2370.19,7.95,590.77,18.8869,10244.87
2023-02-28 10:00:00,2999.99,301.75,2999.99,32407.0,32138.25,2282.99,67.25,950.81,18.8869,10244.87
2023-02-28 11:00:00,3650.0,301.75,3650.0,37869.0,36981.72,2136.11,421.31,1838.14,18.8869,10244.87
2023-02-28 12:00:00,3650.0,301.75,3650.0,40835.0,39720.39,1824.83,1017.33,2572.34,18.8869,10244.87
2023-02-28 13:00:00,3541.5,301.75,3650.0,41794.0,40299.38,1809.68,935.25,2537.47,18.8869,10244.87
2023-02-28 14:00:00,3200.0,301.75,3200.0,42204.0,40680.62,1886.94,1230.31,2982.77,18.8869,10244.87
2023-02-28 15:00:00,2687.0,301.75,2284.89,41061.0,38831.32,1876.55,1374.74,2289.75,18.8869,10244.87
2023-02-28 16:00:00,2699.0,301.75,2689.0,40758.0,39124.22,1909.02,1318.65,2325.23,18.8869,10244.87
2023-02-28 17:00:00,2722.01,301.75,2722.01,40551.0,39653.09,2083.25,1268.69,2967.75,18.8869,10244.87
2023-02-28 18:00:00,3050.0,301.75,3050.0,39745.0,38983.74,1971.69,1116.64,3238.84,18.8869,10244.87
2023-02-28 19:00:00,2883.06,301.75,2883.06,39045.0,38785.3,2042.95,864.56,4221.11,18.8869,10244.87
2023-02-28 20:00:00,2600.01,301.75,2780.01,38867.0,38945.37,2275.88,266.79,5224.8,18.8869,10244.87
2023-02-28 21:00:00,3198.01,301.75,3648.01,38946.0,39070.64,2506.02,14.87,5334.26,18.8869,10244.87
2023-02-28 22:00:00,3147.01,301.75,3400.0,39809.0,39481.38,2809.96,0.0,5403.15,18.8869,10244.87
2023-02-28 23:00:00,3250.01,301.75,3495.01,38785.0,38438.14,2943.63,0.0,4598.66,18.8869,10244.87
2023-03-01 00:00:00,3069.78,301.75,3249.78,37514.0,37459.77,3096.13,0.0,4343.17,18.8881,10112.03
2023-03-01 01:00:00,2699.01,301.75,2699.01,36420.0,35985.92,3409.81,0.0,4954.55,18.8881,10112.03
2023-03-01 02:00:00,2527.15,301.75,2627.0,35084.0,34715.06,3594.97,0.0,4540.06,18.8881,10112.03
2023-03-01 03:00:00,2741.41,301.75,2941.41,33514.0,32694.64,3478.47,0.0,3717.43,18.8881,10112.03
2023-03-01 04:00:00,2741.42,301.75,3049.42,31896.0,31225.9,3508.76,0.0,2325.63,18.8881,10112.03
2023-03-01 05:00:00,2699.99,301.75,2999.99,30801.0,30085.52,3362.87,0.0,1358.74,18.8881,10112.03
2023-03-01 06:00:00,2500.01,301.75,2782.0,30187.0,29516.94,3381.78,0.0,1087.39,18.8881,10112.03
2023-03-01 07:00:00,2694.99,301.75,2894.99,29974.0,29145.96,3440.32,0.0,832.86,18.8881,10112.03
2023-03-01 08:00:00,2700.0,301.75,2902.11,30223.0,29539.21,3418.79,0.25,994.16,18.8881,10112.03
2023-03-01 09:00:00,2863.07,301.75,3050.0,31207.0,30936.33,3623.12,8.88,1218.92,18.8881,10112.03
2023-03-01 10:00:00,2899.99,301.75,3050.0,32585.0,32405.52,3663.58,83.14,1371.08,18.8881,10112.03
2023-03-01 11:00:00,3050.0,301.75,3050.0,37747.0,37157.93,3624.1,524.96,1718.95,18.8881,10112.03
2023-03-01 12:00:00,3050.0,301.75,3050.0,40731.0,39818.7,3502.41,1090.82,2225.44,18.8881,10112.03
2023-03-01 13:00:00,2040.0,301.75,1750.0,41780.0,40308.85,3266.64,1271.77,2285.44,18.8881,10112.03
2023-03-01 14:00:00,1749.99,301.75,1749.99,42137.0,40570.02,3083.69,1347.93,2800.9,18.8881,10112.03
2023-03-01 15:00:00,1999.99,301.75,1705.0,40700.0,38869.85,2955.1,1362.86,2103.43,18.8881,10112.03
2023-03-01 16:00:00,2000.0,301.75,1700.0,40506.0,39019.1,2916.38,1326.65,2031.26,18.8881,10112.03
2023-03-01 17:00:00,2150.0,301.75,2150.0,40371.0,39536.31,3032.4,1270.91,2523.99,18.8881,10112.03
2023-03-01 18:00:00,2344.0,301.75,2344.0,39574.0,38842.96,3078.59,1030.7,2629.09,18.8881,10112.03
2023-03-01 19:00:00,2366.23,301.75,2565.0,39200.0,38956.46,2991.41,647.95,3673.37,18.8881,10112.03
2023-03-01 20:00:00,2692.95,301.75,3042.9,39046.0,38940.9,3010.56,194.81,4896.09,18.8881,10112.03
2023-03-01 21:00:00,2899.99,301.75,3050.0,39162.0,38921.92,3114.87,7.44,4856.74,18.8881,10112.03
2023-03-01 22:00:00,2899.99,301.75,3050.0,39998.0,39523.23,3236.5,0.16,5350.69,18.8881,10112.03
2023-03-01 23:00:00,2899.99,301.75,3050.0,39100.0,38706.48,3273.68,0.0,4660.37,18.8881,10112.03
2023-03-02 00:00:00,2794.23,301.75,3000.0,37962.0,37647.7,2975.72,0.0,4337.87,18.8892,9999.62
2023-03-02 01:00:00,2354.01,301.75,2354.01,36852.0,36513.47,2805.57,0.0,4639.64,18.8892,9999.62
2023-03-02 02:00:00,2225.26,301.75,2350.0,35248.0,35154.21,2620.94,0.0,4542.09,18.8892,9999.62
2023-03-02 03:00:00,2171.0,301.75,2351.0,33281.0,32833.6,2680.61,0.0,3783.62,18.8892,9999.62
2023-03-02 04:00:00,2272.11,301.75,2470.0,31827.0,31268.73,2655.06,0.0,2514.76,18.8892,9999.62
2023-03-02 05:00:00,2000.0,301.75,2200.0,30793.0,30186.04,2661.21,0.0,1550.73,18.8892,9999.62
2023-03-02 06:00:00,2000.0,301.75,2200.0,30186.0,29614.28,2585.45,0.0,1254.17,18.8892,9999.62
2023-03-02 07:00:00,2000.0,301.75,2200.0,30031.0,29445.71,2640.87,0.0,966.34,18.8892,9999.62
2023-03-02 08:00:00,2000.01,301.75,2200.0,30266.0,29752.38,2636.75,0.37,1038.83,18.8892,9999.62
2023-03-02 09:00:00,2290.98,301.75,2370.9,31182.0,30739.79,2903.08,6.45,777.59,18.8892,9999.62
2023-03-02 10:00:00,2000.01,301.75,2125.0,32736.0,32236.45,2955.41,81.01,1043.71,18.8892,9999.62
2023-03-02 11:00:00,2952.5,301.75,3050.0,38210.0,37344.75,2988.11,464.09,1917.71,18.8892,9999.62
2023-03-02 12:00:00,2959.98,301.75,3050.0,41071.0,39899.32,3160.03,1142.02,2197.37,18.8892,9999.62
2023-03-02 13:00:00,2115.01,301.75,1915.01,41755.0,40498.27,3085.42,1256.0,1803.66,18.8892,9999.62
2023-03-02 14:00:00,2400.0,301.75,2200.0,42095.0,40816.95,2993.74,1245.58,2299.18,18.8892,9999.62
2023-03-02 15:00:00,2000.0,301.75,2000.0,40384.0,39301.33,2776.16,1195.88,1859.62,18.8892,9999.62
2023-03-02 16:00:00,2124.19,301.75,2200.0,40371.0,39604.81,2772.49,1137.28,1802.24,18.8892,9999.62
2023-03-02 17:00:00,2453.5,301.75,2650.5,40697.0,40220.57,2786.58,962.19,2272.56,18.8892,9999.62
2023-03-02 18:00:00,2484.21,301.75,2685.0,40001.0,39644.15,3170.63,643.93,2224.0,18.8892,9999.62
2023-03-02 19:00:00,2499.99,301.75,2700.0,39666.0,39547.83,3616.45,260.91,2911.99,18.8892,9999.62
2023-03-02 20:00:00,2556.44,301.75,2756.44,39315.0,39588.48,3625.02,67.76,3851.94,18.8892,9999.62
2023-03-02 21:00:00,2900.0,301.75,3050.0,39048.0,39479.36,3915.14,8.39,4274.29,18.8892,9999.62
2023-03-02 22:00:00,2799.99,301.75,3050.0,39599.0,39983.04,3798.19,0.0,5038.19,18.8892,9999.62
2023-03-02 23:00:00,2788.45,301.75,2988.45,38647.0,38999.42,3791.11,0.0,4087.49,18.8892,9999.62
2023-03-03 00:00:00,2644.45,301.75,2644.45,37697.0,37898.05,3975.32,0.0,3539.04,18.9006,9996.79
2023-03-03 01:00:00,2144.01,301.75,2200.0,36667.0,36725.14,3546.71,0.0,4525.96,18.9006,9996.79
2023-03-03 02:00:00,2000.01,301.75,2250.0,35283.0,35233.76,3456.15,0.0,4808.06,18.9006,9996.79
2023-03-03 03:00:00,2124.19,301.75,2314.19,32929.0,33132.64,3417.57,0.0,3770.88,18.9006,9996.79
2023-03-03 04:00:00,2000.01,301.75,2200.01,31444.0,31409.97,3141.63,0.0,2560.68,18.9006,9996.79
2023-03-03 05:00:00,1999.99,301.75,2199.99,30471.0,30381.69,2567.59,0.0,1682.25,18.9006,9996.79
2023-03-03 06:00:00,1999.99,301.75,2250.0,29927.0,29769.48,2045.76,0.0,1531.83,18.9006,9996.79
2023-03-03 07:00:00,2000.0,301.75,2250.0,29757.0,29534.2,1712.22,0.0,1312.37,18.9006,9996.79
2023-03-03 08:00:00,2311.23,301.75,2511.23,30016.0,29858.55,1771.46,0.44,1292.41,18.9006,9996.79
2023-03-03 09:00:00,2699.99,301.75,2416.43,31065.0,30942.93,1935.0,9.78,661.05,18.9006,9996.79
2023-03-03 10:00:00,2500.0,301.75,1700.0,32553.0,32408.6,2003.66,54.85,1019.94,18.9006,9996.79
2023-03-03 11:00:00,3050.0,301.75,3050.0,37376.0,37390.63,1791.43,278.19,2421.95,18.9006,9996.79
2023-03-03 12:00:00,3050.0,301.75,3050.0,39931.0,40163.35,1618.49,464.47,3556.42,18.9006,9996.79
2023-03-03 13:00:00,2599.99,301.75,3050.0,40535.0,40741.04,1332.53,840.2,3162.31,18.9006,9996.79
2023-03-03 14:00:00,2499.0,301.75,2896.0,41022.0,41206.32,1184.16,1166.09,3254.81,18.9006,9996.79
2023-03-03 15:00:00,2144.01,301.75,2200.0,39346.0,39202.11,1110.83,1303.84,1833.42,18.9006,9996.79
2023-03-03 16:00:00,2156.99,301.75,2200.0,38699.0,37874.51,1199.23,1294.11,828.26,18.9006,9996.79
2023-03-03 17:00:00,2500.0,301.75,2700.0,39684.0,39151.15,1302.08,1279.75,1497.79,18.9006,9996.79
2023-03-03 18:00:00,2494.0,301.75,2743.9,39278.0,38891.76,1535.48,1201.5,1835.85,18.9006,9996.79
2023-03-03 19:00:00,2171.0,301.75,2171.0,39108.0,38688.1,1761.17,977.09,2233.8,18.9006,9996.79
2023-03-03 20:00:00,2699.98,301.75,2699.98,38876.0,38670.69,1906.5,387.69,3028.46,18.9006,9996.79
2023-03-03 21:00:00,3050.0,301.75,3050.0,38656.0,38398.7,1882.49,34.76,3409.84,18.9006,9996.79
2023-03-03 22:00:00,3050.0,301.75,3050.0,39144.0,39138.51,1770.09,0.15,4158.66,18.9006,9996.79
2023-03-03 23:00:00,3050.0,301.75,2800.0,38263.0,38335.66,1573.97,0.0,3697.42,18.9006,9996.79
2023-03-04 00:00:00,2954.58,301.75,2668.22,37246.0,37246.07,1443.82,0.0,3439.6,18.9006,9986.82
2023-03-04 01:00:00,2699.99,301.75,1700.0,36411.0,36208.59,1214.16,0.0,4489.78,18.9006,9986.82
2023-03-04 02:00:00,2300.0,301.75,1700.0,35419.0,34888.62,1184.49,0.0,4570.53,18.9006,9986.82
2023-03-04 03:00:00,2296.97,301.75,2046.97,32420.0,33183.34,1163.84,0.0,3800.84,18.9006,9986.82
2023-03-04 04:00:00,2124.18,301.75,2324.18,31011.0,31351.12,951.12,0.0,2549.51,18.9006,9986.82
2023-03-04 05:00:00,2000.0,301.75,2200.0,30059.0,30187.98,883.96,0.0,1568.71,18.9006,9986.82
2023-03-04 06:00:00,1877.0,301.75,2200.0,29487.0,29372.94,917.0,0.0,1324.16,18.9006,9986.82
2023-03-04 07:00:00,2200.0,301.75,2417.0,29203.0,29000.99,937.7,0.0,1121.79,18.9006,9986.82
2023-03-04 08:00:00,2500.0,301.75,2717.0,29198.0,29249.09,930.45,0.4,1067.16,18.9006,9986.82
2023-03-04 09:00:00,2600.0,301.75,2849.9,29634.0,29832.57,870.23,7.95,993.2,18.9006,9986.82
2023-03-04 10:00:00,2104.22,301.75,2150.0,29927.0,30089.5,866.99,84.07,1200.87,18.9006,9986.82
2023-03-04 11:00:00,2699.98,301.75,2899.98,33333.0,33762.27,907.81,620.61,1405.5,18.9006,9986.82
2023-03-04 12:00:00,3050.0,301.75,3050.0,36328.0,36467.32,1023.27,1199.56,1420.27,18.9006,9986.82
2023-03-04 13:00:00,2242.21,301.75,2242.21,37333.0,37943.81,1254.16,1222.86,2184.34,18.9006,9986.82
2023-03-04 14:00:00,1999.99,301.75,2200.0,38117.0,39009.57,1777.71,1332.12,3264.13,18.9006,9986.82
2023-03-04 15:00:00,2000.01,301.75,2249.9,36631.0,38021.97,2259.39,1355.07,3196.52,18.9006,9986.82
2023-03-04 16:00:00,2000.0,301.75,2202.11,36222.0,37863.18,2886.97,1324.14,3119.32,18.9006,9986.82
2023-03-04 17:00:00,1960.91,301.75,1960.91,36790.0,37476.8,3335.67,1246.74,2875.54,18.9006,9986.82
2023-03-04 18:00:00,2000.0,301.75,2000.0,36116.0,36651.27,3380.82,980.09,2792.5,18.9006,9986.82
2023-03-04 19:00:00,1923.99,301.75,2307.0,35584.0,36343.19,3357.05,282.63,3598.7,18.9006,9986.82
2023-03-04 20:00:00,2075.0,301.75,2400.0,35583.0,36349.13,3373.63,114.85,3795.53,18.9006,9986.82
2023-03-04 21:00:00,2699.98,301.75,2699.98,35863.0,37366.72,3577.8,11.0,3727.68,18.9006,9986.82
2023-03-04 22:00:00,2750.01,301.75,2950.01,36880.0,38447.97,3740.09,0.0,4742.02,18.9006,9986.82
2023-03-04 23:00:00,2699.98,301.75,2699.98,36104.0,37359.97,3762.86,0.0,3866.35,18.9006,9986.82
2023-03-05 00:00:00,2499.99,301.75,2299.99,35075.0,36413.0,3848.21,0.0,3748.89,18.9006,9984.0
2023-03-05 01:00:00,1876.99,301.75,2153.99,34240.0,35326.01,3938.14,0.0,5029.51,18.9006,9984.0
2023-03-05 02:00:00,1982.99,301.75,2179.99,33145.0,33729.38,4048.38,0.0,4654.81,18.9006,9984.0
2023-03-05 03:00:00,2100.01,301.75,2348.0,31612.0,31777.07,3992.63,0.0,3939.43,18.9006,9984.0
2023-03-05 04:00:00,2200.0,301.75,2600.0,29745.0,30115.19,3485.34,0.0,3513.47,18.9006,9984.0
2023-03-05 05:00:00,2200.0,301.75,2950.0,28488.0,28692.0,3264.43,0.0,2849.58,18.9006,9984.0
2023-03-05 06:00:00,2100.0,301.75,2900.0,27666.0,27974.36,3025.16,0.0,2585.57,18.9006,9984.0
2023-03-05 07:00:00,2100.0,301.75,2900.0,27253.0,27583.93,2879.1,0.0,2469.85,18.9006,9984.0
2023-03-05 08:00:00,1998.49,301.75,3000.0,27155.0,27623.63,2454.42,0.21,2806.24,18.9006,9984.0
2023-03-05 09:00:00,2641.99,301.75,3050.0,27327.0,27680.99,2165.03,4.92,2732.95,18.9006,9984.0
2023-03-05 10:00:00,1525.0,301.75,2525.0,26738.0,26554.67,2096.87,50.81,2593.96,18.9006,9984.0
2023-03-05 11:00:00,1650.0,301.75,2200.0,27778.0,27553.16,2348.03,218.94,2495.27,18.9006,9984.0
2023-03-05 12:00:00,1625.0,301.75,2200.0,29971.0,29532.52,2661.08,396.1,2710.35,18.9006,9984.0
2023-03-05 13:00:00,2499.99,301.75,2949.99,31326.0,31237.08,2634.88,605.43,3048.95,18.9006,9984.0
2023-03-05 14:00:00,2500.01,301.75,2950.01,32418.0,32236.95,2601.86,897.0,3167.11,18.9006,9984.0
2023-03-05 15:00:00,2225.0,301.75,2723.0,32005.0,32524.33,2925.3,814.64,3146.95,18.9006,9984.0
2023-03-05 16:00:00,2500.01,301.75,2900.01,31852.0,32787.27,3200.49,939.22,2898.28,18.9006,9984.0
2023-03-05 17:00:00,2500.0,301.75,3000.01,32225.0,32852.8,3117.74,733.65,3618.24,18.9006,9984.0
2023-03-05 18:00:00,2016.0,301.75,2643.0,31862.0,32560.41,2931.63,462.36,4149.37,18.9006,9984.0
2023-03-05 19:00:00,2499.99,301.75,3050.0,31724.0,32548.96,2704.7,398.78,4560.66,18.9006,9984.0
2023-03-05 20:00:00,1500.0,301.75,3050.0,32364.0,33135.67,2583.98,248.42,5026.44,18.9006,9984.0
2023-03-05 21:00:00,2299.99,301.75,3050.0,33466.0,34648.48,2563.39,35.61,5789.87,18.9006,9984.0
2023-03-05 22:00:00,2899.99,301.75,3050.0,35015.0,36194.94,2618.47,0.02,6291.78,18.9006,9984.0
2023-03-05 23:00:00,2699.99,301.75,3050.0,34668.0,35713.22,2584.53,0.0,6225.89,18.9006,9984.0
2023-03-06 00:00:00,2441.33,301.75,3043.44,33877.0,34510.04,2463.84,0.0,5867.96,18.9029,9990.59
2023-03-06 01:00:00,2124.18,301.75,2449.0,33059.0,33430.44,2473.83,0.0,6215.62,18.9029,9990.59
2023-03-06 02:00:00,1700.0,301.75,2302.11,31813.0,31892.15,2508.74,0.0,6733.57,18.9029,9990.59
2023-03-06 03:00:00,2171.0,301.75,2571.0,30654.0,30253.51,2328.1,0.0,5227.64,18.9029,9990.59
2023-03-06 04:00:00,1983.0,301.75,2383.0,29153.0,28608.89,2129.6,0.0,3558.75,18.9029,9990.59
2023-03-06 05:00:00,1999.99,301.75,2399.99,28256.0,27470.88,2228.45,0.0,2467.68,18.9029,9990.59
2023-03-06 06:00:00,1649.99,301.75,2000.0,27698.0,27054.79,2160.36,0.0,2153.28,18.9029,9990.59
2023-03-06 07:00:00,1649.99,301.75,2000.0,27692.0,27035.59,2129.41,0.0,1825.1,18.9029,9990.59
2023-03-06 08:00:00,2232.66,301.75,2450.0,28219.0,27526.61,1898.28,0.83,1913.46,18.9029,9990.59
2023-03-06 09:00:00,1924.0,301.75,2324.0,29604.0,28759.93,1794.63,9.11,2269.32,18.9029,9990.59
2023-03-06 10:00:00,2124.98,301.75,2350.0,31284.0,30782.78,1656.69,77.87,1727.68,18.9029,9990.59
2023-03-06 11:00:00,3050.0,301.75,3050.0,37158.0,36556.89,1645.61,328.63,2071.91,18.9029,9990.59
2023-03-06 12:00:00,3050.0,301.75,3050.0,40369.0,39623.07,1674.18,645.39,2752.89,18.9029,9990.59
2023-03-06 13:00:00,2640.99,301.75,2840.99,41713.0,40453.97,1606.5,1092.97,2677.61,18.9029,9990.59
2023-03-06 14:00:00,2777.77,301.75,2977.77,42407.0,40682.54,1625.49,979.54,2865.1,18.9029,9990.59
2023-03-06 15:00:00,2167.34,301.75,2167.34,41050.0,39058.24,1726.29,1038.11,2255.28,18.9029,9990.59
2023-03-06 16:00:00,2237.75,301.75,2437.75,40952.0,39647.03,1780.8,1084.83,2233.18,18.9029,9990.59
2023-03-06 17:00:00,2299.0,301.75,2550.0,41077.0,40062.76,1992.17,1013.01,2715.21,18.9029,9990.59
2023-03-06 18:00:00,2340.0,301.75,2340.0,40328.0,39184.48,2157.15,963.09,2466.7,18.9029,9990.59
2023-03-06 19:00:00,2167.33,301.75,1731.0,39937.0,39073.28,2314.77,806.22,3293.84,18.9029,9990.59
2023-03-06 20:00:00,2334.66,301.75,2324.66,39590.0,39201.42,2438.43,365.19,3998.32,18.9029,9990.59
2023-03-06 21:00:00,2957.36,301.75,3050.0,39969.0,38821.74,2430.77,33.37,4156.94,18.9029,9990.59
2023-03-06 22:00:00,2953.53,301.75,3050.0,41116.0,39607.4,2474.07,0.09,5066.52,18.9029,9990.59
2023-03-06 23:00:00,2894.03,301.75,3050.0,40050.0,38984.2,2747.4,0.0,4820.25,18.9029,9990.59
2023-03-07 00:00:00,2630.0,301.75,2630.0,38895.0,37811.37,3055.03,0.0,4180.91,18.9161,9981.78
2023-03-07 01:00:00,2196.39,301.75,2250.0,37589.0,36871.53,3349.38,0.0,5273.96,18.9161,9981.78
2023-03-07 02:00:00,1924.0,301.75,2300.0,35757.0,35511.62,3671.11,0.0,5812.3,18.9161,9981.78
2023-03-07 03:00:00,2250.0,301.75,2650.0,33162.0,33337.3,3882.6,0.0,4941.26,18.9161,9981.78
2023-03-07 04:00:00,2250.0,301.75,2650.0,31533.0,31784.32,4112.33,0.0,3403.16,18.9161,9981.78
2023-03-07 05:00:00,1649.99,301.75,2000.0,30458.0,30821.45,4201.17,0.0,2604.71,18.9161,9981.78
2023-03-07 06:00:00,1824.99,301.75,2024.99,29807.0,30125.59,4262.49,0.0,2056.56,18.9161,9981.78
2023-03-07 07:00:00,1625.01,301.75,1970.0,29818.0,29978.66,4232.91,0.0,1790.89,18.9161,9981.78
2023-03-07 08:00:00,1900.01,301.75,2150.0,30269.0,30334.5,4201.53,0.85,1834.34,18.9161,9981.78
2023-03-07 09:00:00,2050.0,301.75,2450.0,31417.0,32109.15,4320.24,9.27,1839.88,18.9161,9981.78
2023-03-07 10:00:00,1877.0,301.75,2226.9,32741.0,32237.58,4550.28,125.56,2101.55,18.9161,9981.78
2023-03-07 11:00:00,2674.34,301.75,3024.2,37980.0,37359.91,4821.77,668.32,2675.29,18.9161,9981.78
2023-03-07 12:00:00,2949.98,301.75,3050.0,41132.0,39665.23,4555.0,1052.72,3375.29,18.9161,9981.78
2023-03-07 13:00:00,2156.99,301.75,2400.0,42403.0,40146.58,4529.54,1312.52,3069.58,18.9161,9981.78
2023-03-07 14:00:00,1752.99,301.75,2029.99,43173.0,40742.01,5031.21,1366.74,3553.66,18.9161,9981.78
2023-03-07 15:00:00,1349.99,301.75,1349.99,41633.0,38951.66,5723.92,1271.72,2136.38,18.9161,9981.78
2023-03-07 16:00:00,1824.99,301.75,1921.99,41357.0,39450.27,6135.95,1329.29,1847.01,18.9161,9981.78
2023-03-07 17:00:00,2224.99,301.75,2224.99,41624.0,39780.06,6469.52,1135.24,2089.53,18.9161,9981.78
2023-03-07 18:00:00,2196.01,301.75,2293.01,40745.0,39177.97,6252.75,693.72,2417.42,18.9161,9981.78
2023-03-07 19:00:00,2487.01,301.75,2834.01,40193.0,39316.44,5948.74,394.08,3438.32,18.9161,9981.78
2023-03-07 20:00:00,2500.0,301.75,2799.0,39764.0,39328.59,5757.29,268.46,4501.82,18.9161,9981.78
2023-03-07 21:00:00,2699.98,301.75,2896.98,39988.0,39560.3,5546.73,44.04,4542.75,18.9161,9981.78
2023-03-07 22:00:00,2699.99,301.75,2916.99,40874.0,40224.6,5660.11,0.2,5292.29,18.9161,9981.78
2023-03-07 23:00:00,2268.55,301.75,2500.0,39808.0,39702.54,5712.79,0.0,5174.78,18.9161,9981.78
2023-03-08 00:00:00,2271.0,301.75,2500.0,38545.0,38525.8,5582.94,0.0,5150.34,18.9385,9967.82
2023-03-08 01:00:00,2170.95,301.75,2471.0,37194.0,37285.11,5207.76,0.0,6081.65,18.9385,9967.82
2023-03-08 02:00:00,1662.96,301.75,2062.96,35587.0,35690.85,5168.0,0.0,6138.01,18.9385,9967.82
2023-03-08 03:00:00,2250.0,301.75,2500.0,33500.0,33576.83,5636.54,0.0,4916.56,18.9385,9967.82
2023-03-08 04:00:00,1650.0,301.75,1850.0,31830.0,31936.76,5993.37,0.0,3496.17,18.9385,9967.82
2023-03-08 05:00:00,1999.99,301.75,1999.99,30572.0,30725.71,5818.31,0.0,2545.09,18.9385,9967.82
2023-03-08 06:00:00,1581.54,301.75,1650.0,29923.0,30013.45,5905.34,0.0,2186.29,18.9385,9967.82
2023-03-08 07:00:00,2124.19,301.75,2124.19,29693.0,29831.5,5655.48,0.0,1704.76,18.9385,9967.82
2023-03-08 08:00:00,2250.0,301.75,2250.0,30034.0,30031.29,5374.02,0.46,1511.41,18.9385,9967.82
2023-03-08 09:00:00,2312.99,301.75,2400.0,31052.0,31321.11,5271.92,10.95,1762.78,18.9385,9967.82
2023-03-08 10:00:00,2204.69,301.75,2204.69,32174.0,32747.53,5324.65,88.99,1410.03,18.9385,9967.82
2023-03-08 11:00:00,2949.99,301.75,3050.0,37563.0,37105.46,5393.25,447.25,2194.51,18.9385,9967.82
2023-03-08 12:00:00,3050.0,301.75,3050.0,40520.0,40058.37,5171.24,765.25,2397.5,18.9385,9967.82
2023-03-08 13:00:00,2450.01,301.75,2255.67,41209.0,40470.59,4969.16,1227.84,2407.14,18.9385,9967.82
2023-03-08 14:00:00,2245.01,301.75,1751.0,41449.0,40600.96,4976.21,1300.39,2946.97,18.9385,9967.82
2023-03-08 15:00:00,1640.01,301.75,1500.0,40120.0,38928.74,5074.85,1360.78,2120.5,18.9385,9967.82
2023-03-08 16:00:00,2076.52,301.75,1882.18,40239.0,38964.27,5074.62,1307.97,1958.16,18.9385,9967.82
2023-03-08 17:00:00,2317.0,301.75,2317.0,40529.0,39757.28,4884.79,1305.66,2446.66,18.9385,9967.82
2023-03-08 18:00:00,2325.0,301.75,2325.0,39819.0,39294.36,4764.32,1251.39,2562.85,18.9385,9967.82
2023-03-08 19:00:00,1999.99,301.75,1999.99,39628.0,39263.5,4610.88,968.1,3650.28,18.9385,9967.82
2023-03-08 20:00:00,2599.99,301.75,2599.99,39422.0,39077.78,4450.28,525.83,3995.97,18.9385,9967.82
2023-03-08 21:00:00,3050.0,301.75,3050.0,39252.0,39175.81,4111.01,142.15,4712.66,18.9385,9967.82
2023-03-08 22:00:00,3050.0,301.75,3050.0,39966.0,40219.08,4310.26,8.66,5716.13,18.9385,9967.82
2023-03-08 23:00:00,2872.01,301.75,3050.0,39202.0,39548.02,4361.96,0.0,5290.82,18.9385,9967.82
2023-03-09 00:00:00,2499.99,301.75,2750.0,38012.0,38707.12,4353.92,0.0,4735.01,18.953,9945.33
2023-03-09 01:00:00,2298.0,301.75,2298.0,36824.0,37680.18,4593.25,0.0,5039.51,18.953,9945.33
2023-03-09 02:00:00,2196.68,301.75,1489.0,35335.0,35368.15,4770.62,0.0,4671.36,18.953,9945.33
2023-03-09 03:00:00,2496.95,301.75,2496.95,32498.0,33618.26,4898.43,0.0,4074.21,18.953,9945.33
2023-03-09 04:00:00,2234.0,301.75,2234.0,31019.0,32098.12,4893.25,0.0,2969.74,18.953,9945.33
2023-03-09 05:00:00,2190.01,301.75,2190.01,30086.0,30863.11,4876.25,0.0,2060.31,18.953,9945.33
2023-03-09 06:00:00,1877.0,301.75,1877.0,29637.0,30216.31,4748.23,0.0,1647.46,18.953,9945.33
2023-03-09 07:00:00,1877.0,301.75,1877.0,29545.0,30033.24,4585.96,0.0,1512.82,18.953,9945.33
2023-03-09 08:00:00,2190.01,301.75,2190.01,29894.0,30339.96,4519.08,0.93,1355.16,18.953,9945.33
2023-03-09 09:00:00,2199.0,301.75,2219.0,31032.0,31348.14,4401.28,11.9,1651.11,18.953,9945.33
2023-03-09 10:00:00,2049.01,301.75,2049.01,32105.0,32666.55,4337.94,137.01,1789.78,18.953,9945.33
2023-03-09 11:00:00,3050.0,301.75,3050.0,37664.0,37421.67,4172.66,755.24,2446.68,18.953,9945.33
2023-03-09 12:00:00,3050.0,301.75,3050.0,40279.0,39414.46,3825.67,1284.39,2510.8,18.953,9945.33
2023-03-09 13:00:00,2199.99,301.75,2199.99,40888.0,40102.84,4043.5,1343.86,2784.25,18.953,9945.33
2023-03-09 14:00:00,2500.0,301.75,2500.0,41439.0,40366.47,4876.9,1354.73,2885.28,18.953,9945.33
2023-03-09 15:00:00,1957.64,301.75,975.0,40090.0,38358.78,5888.7,1391.1,2480.96,18.953,9945.33
