datetime,date,hour,ptf,ptf_kesinlesmis,gop_fiyattan_bagimsiz_alis,gop_fiyattan_bagimsiz_satis,price_independent_buy_sell_ratio,load_forecast_plan,wind_generation,solar_generation,hydro_dam_generation,real_time_consumption,grf_tl,unlicensed_generation_total,smf,usd_try
2025-04-23 01:00:00,2025-04-23,1,2910.33,2910.33,23271.1,12646.8,1.8400781225290193,35183.0,1867.59,4.82,5114.42,32972.21,12683.55,71.823,2948.19,38.29
2025-04-23 02:00:00,2025-04-23,2,2698.48,2698.48,22992.8,13217.7,1.739546214545647,33473.0,1857.02,4.82,4959.63,31770.49,12683.55,67.9181,2948.19,38.29
2025-04-23 03:00:00,2025-04-23,3,2909.56,2909.56,22710.2,13551.2,1.6758811027805656,32512.0,1787.87,4.95,4859.1,30584.1,12683.55,69.9873,2948.19,38.29
2025-04-23 04:00:00,2025-04-23,4,2620.0,2620.0,22661.7,13813.6,1.6405354143742399,31981.0,1610.84,5.42,4878.97,30354.63,12683.55,70.5865,2948.19,38.29
2025-04-23 05:00:00,2025-04-23,5,2619.99,2619.99,22808.0,13987.2,1.6306337222603522,31039.0,1624.39,13.35,4707.66,30303.57,12683.55,104.5584,2948.19,38.29
2025-04-23 06:00:00,2025-04-23,6,2928.99,2928.99,23534.5,14955.9,1.5735930301753824,29145.0,1751.91,281.41,4288.75,29082.91,12683.55,578.0179,2128.99,38.29
2025-04-23 07:00:00,2025-04-23,7,1899.0,1899.0,22790.9,16774.4,1.35867154711942,30253.0,1851.76,1141.92,4397.89,30053.26,12683.55,2475.933,675.0,38.29
2025-04-23 08:00:00,2025-04-23,8,2698.48,2698.48,24103.3,18408.3,1.3093713161997578,34626.0,1860.09,2045.44,4737.22,33673.72,12683.55,5549.8628,600.0,38.29
2025-04-23 09:00:00,2025-04-23,9,1864.98,1864.98,24563.4,20354.4,1.2067857563966513,38072.0,1873.76,2496.26,4298.06,35868.63,12683.55,8770.0835,1.0,38.29
2025-04-23 10:00:00,2025-04-23,10,1499.99,1499.99,24550.7,21834.0,1.1244252083905835,39803.0,1863.73,2689.85,3997.58,36956.28,12683.55,11162.7764,0.0,38.29
2025-04-23 11:00:00,2025-04-23,11,1575.01,1575.01,24628.8,22970.8,1.072178591951521,41214.0,1945.19,2742.97,4206.2,38178.04,12683.55,12239.4489,100.0,38.29
2025-04-23 12:00:00,2025-04-23,12,556.0,556.0,24262.1,23444.7,1.0348650227983296,40258.0,2112.5,2728.4,3893.74,37373.42,12683.55,12677.7004,0.0,38.29
2025-04-23 13:00:00,2025-04-23,13,999.99,999.99,24394.5,23195.0,1.051713731407631,40660.0,2349.16,2622.37,3012.25,36015.78,12683.55,12399.061,0.0,38.29
2025-04-23 14:00:00,2025-04-23,14,1539.99,1539.99,24621.3,22387.3,1.099788719497215,41425.0,2699.82,2587.21,3783.48,36449.14,12683.55,11047.6331,0.0,38.29
2025-04-23 15:00:00,2025-04-23,15,556.0,556.0,24351.4,21392.6,1.1383095088955995,40957.0,3173.22,2456.62,4916.52,36402.01,12683.55,9202.1903,0.0,38.29
2025-04-23 16:00:00,2025-04-23,16,1575.01,1575.01,24650.0,19480.2,1.2653874190203385,40401.0,3432.38,2106.58,6210.96,36697.46,12683.55,6508.4415,750.0,38.29
2025-04-23 17:00:00,2025-04-23,17,2702.01,2702.01,25781.2,17394.3,1.4821636973031396,40272.0,3669.08,1350.73,6480.35,36695.28,12683.55,3362.6177,890.0,38.29
2025-04-23 18:00:00,2025-04-23,18,3223.85,3223.85,26872.1,14624.1,1.8375216252624091,40528.0,3884.04,402.58,6468.15,36994.1,12683.55,1155.1607,750.0,38.29
2025-04-23 19:00:00,2025-04-23,19,3400.0,3400.0,28038.9,14183.9,1.976811737251391,42227.0,4020.97,13.62,7552.51,38421.34,12683.55,185.5869,2150.0,38.29
2025-04-23 20:00:00,2025-04-23,20,3400.0,3400.0,28696.0,13923.6,2.0609612456548594,43457.0,3812.44,0.01,8289.89,39507.05,12683.55,98.2244,3400.0,38.29
2025-04-23 21:00:00,2025-04-23,21,3400.0,3400.0,28086.6,13531.6,2.075630376304354,42361.0,3598.99,0.01,7825.12,38462.07,12683.55,95.8688,3400.0,38.29
2025-04-23 22:00:00,2025-04-23,22,2881.88,2881.88,24950.8,13536.1,1.8432783445748775,40673.0,3428.21,0.01,7269.59,37084.14,12683.55,92.5456,1635.0,38.29
2025-04-23 23:00:00,2025-04-23,23,2935.17,2935.17,24406.2,13394.6,1.8220924850312812,38567.0,3115.33,0.01,6627.22,35290.12,12683.55,82.0548,1300.0,38.29
2025-04-24 00:00:00,2025-04-24,0,3100.09,3100.09,23754.8,14421.7,1.6471567152277469,35659.0,2765.01,0.01,6580.29,33780.57,12587.24,84.4342,670.0,38.312
2025-04-24 01:00:00,2025-04-24,1,3079.99,3079.99,23155.9,13908.3,1.6648979386409557,34100.0,2634.54,0.01,5685.18,32423.89,12587.24,68.7073,1751.0,38.312
2025-04-24 02:00:00,2025-04-24,2,2950.01,2950.01,22718.5,13915.8,1.632568734819414,33077.0,2472.71,0.01,5216.22,31418.63,12587.24,69.1227,1550.01,38.312
2025-04-24 03:00:00,2025-04-24,3,2800.0,2800.0,22448.1,14000.1,1.6034242612552767,32436.0,2410.36,0.03,5102.45,30739.27,12587.24,68.3685,750.0,38.312
2025-04-24 04:00:00,2025-04-24,4,2598.01,2598.01,22426.5,14086.3,1.5920788283651492,32290.0,2522.53,0.95,5026.68,30571.6,12587.24,70.7612,670.0,38.312
2025-04-24 05:00:00,2025-04-24,5,2817.99,2817.99,22512.9,13979.4,1.6104339242027557,32424.0,2521.77,12.13,4836.85,30528.46,12587.24,105.9894,670.0,38.312
2025-04-24 06:00:00,2025-04-24,6,2694.01,2694.01,23580.6,14763.7,1.5972012435906986,31623.0,2552.18,286.37,4217.07,29967.59,12587.24,601.0594,600.0,38.312
2025-04-24 07:00:00,2025-04-24,7,1898.99,1898.99,24051.7,16335.6,1.4723487352775533,33321.0,2589.76,1297.71,4647.23,32318.5,12587.24,2585.192,550.0,38.312
2025-04-24 08:00:00,2025-04-24,8,3390.01,3390.01,27162.0,17700.7,1.5345155841294411,37887.0,2632.14,2168.9,5564.39,38434.63,12587.24,5494.864,3400.0,38.312
2025-04-24 09:00:00,2025-04-24,9,3296.46,3296.46,28063.1,18903.2,1.4845687502645053,39381.0,2797.83,2467.62,5103.5,40299.25,12587.24,8034.4066,3350.0,38.312
2025-04-24 10:00:00,2025-04-24,10,1684.98,1684.98,27969.8,20199.1,1.3847052591452096,39651.0,2939.44,2494.65,5334.39,41481.65,12587.24,9637.6188,700.0,38.312
2025-04-24 11:00:00,2025-04-24,11,1903.46,1903.46,27997.6,20710.2,1.3518749215362478,40299.0,3048.6,2485.68,5024.71,42288.75,12587.24,10282.3316,3398.0,38.312
2025-04-24 12:00:00,2025-04-24,12,1379.89,1379.89,26874.7,21009.4,1.2791750359362952,39193.0,3452.9,2451.73,4821.51,41244.34,12587.24,9617.7232,1874.88,38.312
2025-04-24 13:00:00,2025-04-24,13,1684.98,1684.98,27250.3,20546.4,1.326281002998092,39630.0,3466.29,2456.35,5654.94,41834.77,12587.24,8640.9155,3400.0,38.312
2025-04-24 14:00:00,2025-04-24,14,2755.58,2755.58,27880.4,19736.3,1.4126457340028273,40826.0,3837.85,2276.48,5690.29,42262.81,12587.24,7412.9404,3400.0,38.312
2025-04-24 15:00:00,2025-04-24,15,3105.0,3105.0,28035.0,18600.1,1.5072499610217152,41066.0,4101.13,1925.61,5764.39,41978.86,12587.24,5810.3341,3400.0,38.312
2025-04-24 16:00:00,2025-04-24,16,3070.0,3070.0,28334.5,17365.3,1.6316735098155517,41439.0,4083.37,1616.06,6727.39,42149.8,12587.24,4139.5767,3400.0,38.312
2025-04-24 17:00:00,2025-04-24,17,3220.01,3220.01,28791.1,15980.6,1.8016282242218689,41444.0,4066.39,967.73,7792.24,42946.18,12587.24,1913.6192,3400.0,38.312
2025-04-24 18:00:00,2025-04-24,18,3360.0,3360.0,28479.1,14620.3,1.9479148854674664,40561.0,3818.01,319.6,7599.69,41628.42,12587.24,611.5853,3400.0,38.312
2025-04-24 19:00:00,2025-04-24,19,3400.0,3400.0,29219.2,14009.7,2.085640663254745,41989.0,3541.35,14.87,8750.26,42097.58,12587.24,123.9723,3400.0,38.312
2025-04-24 20:00:00,2025-04-24,20,3400.0,3400.0,29829.1,13993.4,2.131654923035145,43057.0,3064.6,0.01,9668.42,42618.92,12587.24,49.5395,3400.0,38.312
2025-04-24 21:00:00,2025-04-24,21,3400.0,3400.0,29170.3,13550.3,2.1527420057120508,41290.0,2752.06,0.01,9089.09,41499.01,12587.24,43.218,3400.0,38.312
2025-04-24 22:00:00,2025-04-24,22,3244.44,3244.44,26012.5,13577.5,1.915853433990057,40532.0,2462.81,0.01,8192.39,39818.79,12587.24,47.6655,3298.45,38.312
2025-04-24 23:00:00,2025-04-24,23,2996.46,2996.46,25103.5,13606.5,1.844963804064234,38678.0,2476.26,0.01,7545.81,37905.55,12587.24,63.022,3025.65,38.312
2025-04-25 00:00:00,2025-04-25,0,2950.0,2950.0,23614.0,14193.5,1.663719308134005,35436.0,2581.89,0.02,7104.02,35831.11,12603.69,73.9716,2950.0,38.416
2025-04-25 01:00:00,2025-04-25,1,2876.01,2876.01,23117.1,13636.4,1.6952494793347217,34052.0,2681.97,0.02,6104.72,34130.8,12603.69,72.7685,2885.59,38.416
2025-04-25 02:00:00,2025-04-25,2,2498.48,2498.48,22557.0,13790.4,1.6357030978071703,32995.0,2850.24,0.02,5495.17,33025.77,12603.69,76.8188,2498.48,38.416
2025-04-25 03:00:00,2025-04-25,3,2080.0,2080.0,22241.0,14149.2,1.5718909903033387,32322.0,2878.2,0.03,5343.64,32216.89,12603.69,74.9524,2228.0,38.416
2025-04-25 04:00:00,2025-04-25,4,2390.01,2390.01,22112.6,14091.1,1.569260029380247,32159.0,2767.31,0.61,5376.56,31740.15,12603.69,85.2143,2520.0,38.416
2025-04-25 05:00:00,2025-04-25,5,2500.01,2500.01,22171.5,13915.9,1.5932494484726105,32497.0,2463.06,7.67,5096.36,31433.76,12603.69,116.119,2800.0,38.416
2025-04-25 06:00:00,2025-04-25,6,2388.0,2388.0,23317.9,14451.3,1.6135503380318728,31922.0,2499.0,113.47,4614.37,31037.37,12603.69,470.7877,2387.99,38.416
2025-04-25 07:00:00,2025-04-25,7,2489.0,2489.0,23994.3,15450.5,1.5529788679977994,33663.0,2268.99,834.9,5147.8,33094.52,12603.69,1712.7981,2818.0,38.416
2025-04-25 08:00:00,2025-04-25,8,3400.0,3400.0,27178.7,16146.6,1.6832460084475989,38288.0,2101.1,1419.55,6627.64,38489.61,12603.69,3551.1736,3400.0,38.416
2025-04-25 09:00:00,2025-04-25,9,3400.0,3400.0,28016.5,17007.1,1.6473414044722499,39403.0,2015.13,1690.7,6564.62,41189.92,12603.69,5869.0796,3400.0,38.416
2025-04-25 10:00:00,2025-04-25,10,3220.01,3220.01,27876.9,18335.6,1.5203702087741882,39509.0,2130.78,1995.65,5756.58,42437.87,12603.69,7459.6429,3400.0,38.416
2025-04-25 11:00:00,2025-04-25,11,3022.93,3022.93,27841.2,19407.6,1.434551412848575,40097.0,2173.77,1979.14,5857.37,43778.93,12603.69,8810.4607,3400.0,38.416
2025-04-25 12:00:00,2025-04-25,12,1615.99,1615.99,26613.4,20457.7,1.300898928031988,38636.0,2318.55,2046.52,4544.87,41480.78,12603.69,9440.0349,3400.0,38.416
2025-04-25 13:00:00,2025-04-25,13,1379.89,1379.89,26328.8,20422.9,1.289180282917705,38909.0,2337.22,2113.19,4601.27,40571.22,12603.69,9662.7353,1884.95,38.416
2025-04-25 14:00:00,2025-04-25,14,1917.01,1917.01,27350.5,19783.3,1.3825044355592848,40333.0,2391.14,1922.08,5354.79,41790.47,12603.69,9159.2498,3150.0,38.416
2025-04-25 15:00:00,2025-04-25,15,2063.32,2063.32,26984.1,18284.5,1.4757909704941343,40531.0,2306.75,2231.6,4733.42,40846.55,12603.69,8070.3231,600.0,38.416
2025-04-25 16:00:00,2025-04-25,16,2940.66,2940.66,27268.7,16433.9,1.6592957240825366,40878.0,2405.88,2069.45,6006.3,40704.57,12603.69,5789.8513,420.0,38.416
2025-04-25 17:00:00,2025-04-25,17,3198.0,3198.0,27836.2,14695.8,1.8941602362579786,40970.0,2266.73,982.66,7564.83,41306.53,12603.69,3201.5427,3350.0,38.416
2025-04-25 18:00:00,2025-04-25,18,3400.0,3400.0,28183.0,13457.3,2.0942536764432687,40057.0,1993.36,246.09,8353.36,40747.02,12603.69,1058.3989,3400.0,38.416
2025-04-25 19:00:00,2025-04-25,19,3400.0,3400.0,29228.5,12730.6,2.2959247796647446,41267.0,1778.79,14.68,9877.24,41718.89,12603.69,162.6217,3400.0,38.416
2025-04-25 20:00:00,2025-04-25,20,3400.0,3400.0,29842.8,12732.5,2.3438287846063224,42191.0,1417.97,0.19,11238.72,42884.42,12603.69,61.7909,3400.0,38.416
2025-04-25 21:00:00,2025-04-25,21,3400.0,3400.0,29092.1,12616.7,2.30584067149096,40209.0,1337.33,0.01,10281.28,41549.95,12603.69,61.8027,3400.0,38.416
2025-04-25 22:00:00,2025-04-25,22,3400.0,3400.0,26008.9,12820.3,2.0287278768827566,39616.0,1263.86,16.01,8863.08,39135.35,12603.69,61.9376,3400.0,38.416
2025-04-25 23:00:00,2025-04-25,23,3359.99,3359.99,24819.7,12628.7,1.9653408506021997,38060.0,1225.57,0.01,7546.52,38310.02,12603.69,63.6115,3400.0,38.416
2025-04-26 00:00:00,2025-04-26,0,3149.99,3149.99,24146.6,13517.8,1.786281791415763,35235.0,1171.22,0.02,6704.86,36308.6,12491.53,75.1974,3301.0,38.416
2025-04-26 01:00:00,2025-04-26,1,3165.48,3165.48,23850.1,12832.9,1.8585121056035658,33758.0,1081.33,0.02,5815.92,34502.64,12491.53,58.1471,3301.0,38.416
2025-04-26 02:00:00,2025-04-26,2,3294.17,3294.17,23313.0,12649.0,1.8430705984662819,32750.0,933.79,0.02,5629.95,33280.96,12491.53,60.6098,3342.17,38.416
2025-04-26 03:00:00,2025-04-26,3,2818.0,2818.0,23188.5,12838.2,1.806211151095948,31803.0,868.41,0.06,5419.02,32238.27,12491.53,53.1972,3301.0,38.416
2025-04-26 04:00:00,2025-04-26,4,2694.0,2694.0,22986.8,12955.9,1.7742341327117375,31531.0,762.66,0.93,5574.99,31965.66,12491.53,66.5164,3380.0,38.416
2025-04-26 05:00:00,2025-04-26,5,2817.99,2817.99,22979.1,12766.4,1.7999671011404936,31508.0,725.59,14.67,5731.17,31426.78,12491.53,110.7604,3400.0,38.416
2025-04-26 06:00:00,2025-04-26,6,1864.99,1864.99,23676.7,13669.2,1.7321203874403768,30353.0,731.03,219.37,5044.61,29862.52,12491.53,702.7039,3301.0,38.416
2025-04-26 07:00:00,2025-04-26,7,1994.0,1994.0,23060.0,15638.0,1.4746131218825937,31384.0,721.58,913.06,5391.56,31489.32,12491.53,2675.3548,3400.0,38.416
2025-04-26 08:00:00,2025-04-26,8,2712.18,2712.18,24799.9,17276.0,1.435511692521417,35470.0,798.4,1414.87,5583.17,35384.14,12491.53,5481.4866,3400.0,38.416
2025-04-26 09:00:00,2025-04-26,9,1994.01,1994.01,25592.1,19038.7,1.3442146785232183,37022.0,957.83,1805.22,5332.77,37970.91,12491.53,8080.3717,3301.0,38.416
2025-04-26 10:00:00,2025-04-26,10,1575.01,1575.01,25736.1,20674.1,1.2448474177836037,38106.0,1048.1,2145.28,5182.27,39570.92,12491.53,9727.1905,1707.05,38.416
2025-04-26 11:00:00,2025-04-26,11,1400.0,1400.0,25516.9,21329.4,1.1963252599698069,39041.0,1348.84,2170.79,5180.59,40464.85,12491.53,10256.6366,2100.0,38.416
2025-04-26 12:00:00,2025-04-26,12,1182.01,1182.01,24906.9,21813.2,1.141826967157501,38332.0,1526.94,2031.68,4687.81,39722.54,12491.53,10407.4752,2100.0,38.416
2025-04-26 13:00:00,2025-04-26,13,1499.99,1499.99,25061.5,21347.5,1.1739782175898816,38632.0,1749.33,1695.11,4990.52,39791.32,12491.53,10257.3551,2100.0,38.416
2025-04-26 14:00:00,2025-04-26,14,1399.99,1399.99,24992.9,20504.3,1.2189101798159412,38978.0,1769.95,1778.99,5231.84,39489.42,12491.53,9664.6576,2100.0,38.416
2025-04-26 15:00:00,2025-04-26,15,1050.0,1050.0,24769.7,19546.2,1.2672386448516848,38511.0,1909.97,1937.62,5148.88,37898.16,12491.53,8066.3343,669.99,38.416
2025-04-26 16:00:00,2025-04-26,16,1685.0,1685.0,24821.4,17767.9,1.3969799469830424,38504.0,1977.98,1684.13,6135.52,37273.17,12491.53,5715.2852,750.0,38.416
2025-04-26 17:00:00,2025-04-26,17,2646.69,2646.69,25888.7,15891.4,1.629101274903407,39253.0,2071.91,853.23,6979.46,37671.48,12491.53,3374.4713,2646.69,38.416
2025-04-26 18:00:00,2025-04-26,18,3400.0,3400.0,27254.2,13644.5,1.9974495217853347,39184.0,2034.39,301.0,8458.16,38302.53,12491.53,1175.9055,3400.0,38.416
2025-04-26 19:00:00,2025-04-26,19,3400.0,3400.0,28651.6,13009.9,2.2022921006310576,40240.0,2146.54,18.05,10590.1,39539.87,12491.53,180.6715,3400.0,38.416
2025-04-26 20:00:00,2025-04-26,20,3400.0,3400.0,29022.5,12906.9,2.248603460164718,40940.0,2170.52,0.02,11687.74,40796.15,12491.53,70.2186,3400.0,38.416
2025-04-26 21:00:00,2025-04-26,21,3400.0,3400.0,28248.4,13044.9,2.1654746299320045,40021.0,2480.15,0.01,10874.41,40039.78,12491.53,72.9537,3400.0,38.416
2025-04-26 22:00:00,2025-04-26,22,3400.0,3400.0,24859.6,13147.2,1.890866496288183,38575.0,2511.68,0.01,9578.81,38294.63,12491.53,71.9279,3400.0,38.416
2025-04-26 23:00:00,2025-04-26,23,3250.0,3250.0,23649.8,13015.3,1.8170768249675382,36922.0,2345.97,0.01,8086.68,36316.09,12491.53,73.2387,3400.0,38.416
2025-04-27 00:00:00,2025-04-27,0,3144.01,3144.01,23298.3,13458.6,1.7311087334492443,33887.0,2238.27,0.02,7298.55,34044.18,12518.9,82.6205,2015.0,38.416
2025-04-27 01:00:00,2025-04-27,1,3144.01,3144.01,22822.9,13089.1,1.743656935923784,32216.0,2407.8,0.02,6369.81,32232.21,12518.9,75.7183,1733.0,38.416
2025-04-27 02:00:00,2025-04-27,2,2845.81,2845.81,22211.7,13127.2,1.6920363824730331,30873.0,2763.14,0.02,5727.4,30771.29,12518.9,84.7649,2150.0,38.416
2025-04-27 03:00:00,2025-04-27,3,2614.99,2614.99,21883.5,13952.2,1.5684623213543383,30005.0,3326.9,0.06,5871.73,29998.86,12518.9,99.6407,669.99,38.416
2025-04-27 04:00:00,2025-04-27,4,2620.0,2620.0,21748.7,13988.1,1.5548001515573953,29554.0,3804.81,1.06,5610.5,29448.49,12518.9,110.7217,600.0,38.416
2025-04-27 05:00:00,2025-04-27,5,2837.81,2837.81,21562.7,14197.0,1.518820877650208,29146.0,3979.51,15.52,5468.91,28713.77,12518.9,166.2182,600.0,38.416
2025-04-27 06:00:00,2025-04-27,6,3150.01,3150.01,21721.6,15162.2,1.4326153196765639,27654.0,4194.1,357.2,4869.74,27043.22,12518.9,860.193,1.0,38.416
2025-04-27 07:00:00,2025-04-27,7,779.99,779.99,20130.5,16986.8,1.1850672286716746,27703.0,4262.04,1494.37,3580.26,27417.78,12518.9,3495.937,0.0,38.416
2025-04-27 08:00:00,2025-04-27,8,250.01,250.01,19916.3,19237.5,1.0352852501624432,28437.0,4330.73,2386.94,2138.48,28410.68,12518.9,7127.4744,0.0,38.416
2025-04-27 09:00:00,2025-04-27,9,130.01,130.01,20522.5,22222.2,0.9235134235134235,29680.0,3829.56,2277.88,2391.2,30302.46,12518.9,10548.5088,0.0,38.416
2025-04-27 10:00:00,2025-04-27,10,121.0,121.0,21089.4,24185.2,0.8719960967864645,31108.0,3450.79,2014.08,2916.36,32238.77,12518.9,12319.2851,0.0,38.416
2025-04-27 11:00:00,2025-04-27,11,81.0,81.0,20945.9,25213.2,0.8307513524661686,32625.0,4476.72,1535.38,2852.53,33114.42,12518.9,12672.7929,0.0,38.416
2025-04-27 12:00:00,2025-04-27,12,100.0,100.0,20790.7,25550.3,0.8137164729964033,32159.0,4764.03,1863.96,2563.28,33068.62,12518.9,12358.1008,0.0,38.416
2025-04-27 13:00:00,2025-04-27,13,128.0,128.0,20923.6,25232.7,0.8292255684092467,32140.0,5686.64,1885.44,2597.85,33342.89,12518.9,11555.7001,0.0,38.416
2025-04-27 14:00:00,2025-04-27,14,129.0,129.0,20838.4,24291.1,0.857861521297924,32361.0,6138.76,1950.4,2962.13,33567.82,12518.9,10662.9914,0.0,38.416
2025-04-27 15:00:00,2025-04-27,15,140.0,140.0,20678.6,22911.3,0.9025502699541275,31735.0,7516.12,2089.35,2461.68,33083.82,12518.9,9149.0406,0.0,38.416
2025-04-27 16:00:00,2025-04-27,16,150.0,150.0,20803.2,21102.5,0.9858168463452198,32081.0,7970.2,1678.65,3897.02,33287.77,12518.9,6676.9852,0.0,38.416
2025-04-27 17:00:00,2025-04-27,17,701.45,701.45,21797.7,19124.5,1.1397788177468693,33080.0,8645.01,1222.0,5028.06,34181.17,12518.9,3651.5529,0.0,38.416
2025-04-27 18:00:00,2025-04-27,18,2367.01,2367.01,23671.9,16889.8,1.4015500479579392,34603.0,8466.39,492.67,6452.81,35363.58,12518.9,1219.8436,310.0,38.416
2025-04-27 19:00:00,2025-04-27,19,3400.0,3400.0,25559.0,15872.0,1.610320060483871,36611.0,8509.47,23.36,7426.12,36992.35,12518.9,244.1993,3400.0,38.416
2025-04-27 20:00:00,2025-04-27,20,3400.0,3400.0,26101.2,15815.9,1.6503139245948697,38345.0,8733.31,0.08,8352.61,38540.11,12518.9,147.8663,3400.0,38.416
2025-04-27 21:00:00,2025-04-27,21,3247.99,3247.99,25229.7,15960.7,1.5807389400214276,37530.0,8919.17,0.02,7936.66,37610.1,12518.9,144.1678,675.0,38.416
2025-04-27 22:00:00,2025-04-27,22,1684.97,1684.97,22010.5,16005.6,1.37517493877143,35608.0,8838.01,0.02,8467.56,36400.87,12518.9,142.2949,670.0,38.416
2025-04-27 23:00:00,2025-04-27,23,1025.0,1025.0,21165.8,16035.8,1.319909203157934,34817.0,8518.73,0.01,7949.39,34111.64,12518.9,135.0752,670.0,38.416
2025-04-28 00:00:00,2025-04-28,0,1684.97,1684.97,19453.4,16147.8,1.204709000606894,32944.0,8568.53,0.02,6812.42,33006.8,12565.87,161.2927,750.0,38.444
2025-04-28 01:00:00,2025-04-28,1,1056.99,1056.99,18753.8,16023.6,1.1703861803839337,31579.0,8590.99,0.02,6110.5,31261.93,12565.87,145.4645,600.0,38.444
2025-04-28 02:00:00,2025-04-28,2,748.0,748.0,18577.4,16240.1,1.1439215275768007,30687.0,8600.58,0.02,5506.3,29969.95,12565.87,145.5993,1290.0,38.444
2025-04-28 03:00:00,2025-04-28,3,267.23,267.23,18260.0,17026.8,1.072426997439331,30073.0,8610.92,0.05,5331.28,29229.17,12565.87,152.8517,10.0,38.444
2025-04-28 04:00:00,2025-04-28,4,301.01,301.01,18312.6,17246.6,1.0618092841487599,29979.0,8723.53,1.49,5182.83,29083.14,12565.87,157.4686,0.0,38.444
2025-04-28 05:00:00,2025-04-28,5,475.1,475.1,18358.1,17229.8,1.0654853799811954,30060.0,8879.17,16.36,4671.48,28849.8,12565.87,210.453,0.0,38.444
2025-04-28 06:00:00,2025-04-28,6,510.0,510.0,19408.4,17933.6,1.0822366953651248,29638.0,8998.65,371.65,3382.54,28707.24,12565.87,869.3729,0.0,38.444
2025-04-28 07:00:00,2025-04-28,7,250.0,250.0,20185.8,18253.1,1.1058833841922742,31969.0,9069.53,1479.43,2660.96,31346.08,12565.87,2987.8375,0.0,38.444
2025-04-28 08:00:00,2025-04-28,8,1684.97,1684.97,23586.3,18981.6,1.2425875584776838,38290.0,9030.1,2359.51,4395.31,38005.64,12565.87,5947.3251,0.0,38.444
2025-04-28 09:00:00,2025-04-28,9,1317.01,1317.01,24858.7,20179.4,1.2318849916251227,41395.0,8971.88,2595.14,4264.5,40757.6,12565.87,8890.115,0.0,38.444
2025-04-28 10:00:00,2025-04-28,10,549.99,549.99,24938.7,21548.9,1.1573073335529886,42553.0,8969.46,2738.18,2879.63,41223.21,12565.87,11120.7897,0.0,38.444
2025-04-28 11:00:00,2025-04-28,11,509.99,509.99,24755.9,22339.8,1.1081522663586962,43317.0,8936.16,2790.1,3143.99,41979.94,12565.87,11955.019,0.0,38.444
2025-04-28 12:00:00,2025-04-28,12,250.0,250.0,23880.7,22914.1,1.042183633657879,42027.0,8092.77,2586.05,2621.53,40289.99,12565.87,12181.4405,0.0,38.444
2025-04-28 13:00:00,2025-04-28,13,301.02,301.02,24451.6,22612.8,1.0813167763390645,41605.0,8354.52,2660.18,3160.04,40843.64,12565.87,11665.0365,0.0,38.444
2025-04-28 14:00:00,2025-04-28,14,915.1,915.1,24827.3,21621.5,1.1482690840135976,42350.0,9056.49,2708.16,3182.0,41424.5,12565.87,10820.0838,0.0,38.444
2025-04-28 15:00:00,2025-04-28,15,698.01,698.01,24772.9,20190.7,1.226946069229893,41552.0,9187.75,2594.88,3780.8,40884.18,12565.87,9019.934,0.0,38.444
2025-04-28 16:00:00,2025-04-28,16,1314.33,1314.33,25088.4,18524.9,1.3543069058402475,41715.0,9323.41,2135.65,5991.5,41096.47,12565.87,6327.53,0.0,38.444
2025-04-28 17:00:00,2025-04-28,17,2063.97,2063.97,25894.6,17297.2,1.4970399833499062,42472.0,9543.13,1495.19,7206.14,41818.9,12565.87,3373.7927,1593.97,38.444
2025-04-28 18:00:00,2025-04-28,18,2784.01,2784.01,26528.4,16311.9,1.6263218877016168,41992.0,9730.78,462.18,7769.12,41236.38,12565.87,1171.3534,2948.19,38.444
2025-04-28 19:00:00,2025-04-28,19,3300.01,3300.01,27721.3,15920.2,1.7412658132435521,43108.0,9688.12,27.41,9035.95,42038.24,12565.87,246.0738,3400.0,38.444
2025-04-28 20:00:00,2025-04-28,20,3400.0,3400.0,28023.5,15775.1,1.7764388181374444,43529.0,9571.44,0.02,10495.13,43197.49,12565.87,155.4415,3400.0,38.444
2025-04-28 21:00:00,2025-04-28,21,3300.0,3300.0,27415.3,15727.5,1.7431441742171356,42646.0,9539.04,0.02,9508.59,42110.24,12565.87,154.3241,3400.0,38.444
2025-04-28 22:00:00,2025-04-28,22,3002.08,3002.08,24058.5,15685.8,1.5337757717170946,40998.0,9351.74,0.02,8253.56,40024.72,12565.87,152.8765,3031.27,38.444
2025-04-28 23:00:00,2025-04-28,23,2000.01,2000.01,22489.4,15847.2,1.4191402897672776,39278.0,9122.04,0.01,7904.52,37557.94,12565.87,146.157,675.0,38.444
2025-04-29 00:00:00,2025-04-29,0,1740.1,1740.1,21698.0,17102.4,1.2687108242118064,35476.0,9158.32,0.02,7498.7,36271.18,12563.37,158.8679,890.0,38.438
2025-04-29 01:00:00,2025-04-29,1,1684.98,1684.98,21084.1,16376.0,1.2874999999999999,34201.0,9015.67,0.02,6615.87,34423.91,12563.37,149.0439,2948.19,38.438
2025-04-29 02:00:00,2025-04-29,2,1400.0,1400.0,20662.9,16398.3,1.2600635431721583,33147.0,8904.19,0.02,6147.08,33250.24,12563.37,152.233,1704.2,38.438
2025-04-29 03:00:00,2025-04-29,3,1680.0,1680.0,20393.3,16739.2,1.2182959759128273,32434.0,8864.51,0.05,5998.94,32318.22,12563.37,149.0341,1704.2,38.438
